ds,y
2019-01-01,102.84803914978238
2019-01-02,109.54941765602044
2019-01-03,93.87722192943659
2019-01-04,100.42509812801443
2019-01-05,105.96375490142509
2019-01-06,105.56471806564316
2019-01-07,107.17283001856377
2019-01-08,102.61927268190173
2019-01-09,106.90677928441471
2019-01-10,111.96124321305908
2019-01-11,106.31807554843144
2019-01-12,108.15378698893429
2019-01-13,100.51881922846353
2019-01-14,95.52727652939787
2019-01-15,102.57036320603221
2019-01-16,103.589063525185
2019-01-17,108.74281868459936
2019-01-18,102.83983167031863
2019-01-19,105.02792320999724
2019-01-20,105.07528765761523
2019-01-21,111.82386798587558
2019-01-22,106.50914472285677
2019-01-23,104.52810309177498
2019-01-24,106.42643988732829
2019-01-25,107.49467941844199
2019-01-26,110.35952323718224
2019-01-27,104.20751277658889
2019-01-28,113.79835394748831
2019-01-29,111.31828827722275
2019-01-30,110.16661540700011
2019-01-31,110.87228344168913
2019-02-01,107.4344404303912
2019-02-02,102.8047659314226
2019-02-03,106.38070664743421
2019-02-04,105.6588707970233
2019-02-05,112.5841789940794
2019-02-06,105.14253753916486
2019-02-07,110.15122598970788
2019-02-08,111.27109102346007
2019-02-09,102.9010188231342
2019-02-10,108.22762101887741
2019-02-11,110.29096769302582
2019-02-12,115.45661615422607
2019-02-13,107.45518714618517
2019-02-14,113.17614336240449
2019-02-15,111.8847786200675
2019-02-16,107.11470994961795
2019-02-17,114.41374107995516
2019-02-18,113.69264808331677
2019-02-19,108.9273406229515
2019-02-20,113.30276787403662
2019-02-21,113.05669642649086
2019-02-22,109.21664056634306
2019-02-23,106.36461282522932
2019-02-24,113.00717625698522
2019-02-25,113.74500789161515
2019-02-26,115.16815661288408
2019-02-27,116.25474953444247
2019-02-28,118.65462117019472
2019-03-01,115.68710420875766
2019-03-02,113.30922956549429
2019-03-03,111.51832343301152
2019-03-04,120.09438787884844
2019-03-05,110.40947227517326
2019-03-06,112.05131443547702
2019-03-07,115.9865436712393
2019-03-08,110.10195213453063
2019-03-09,125.70074581884809
2019-03-10,118.88284137875948
2019-03-11,113.51254677147695
2019-03-12,110.88117513787957
2019-03-13,112.05808218046252
2019-03-14,114.53512078492098
2019-03-15,110.08010721961753
2019-03-16,117.69093319851599
2019-03-17,119.96521592978769
2019-03-18,109.15790681590605
2019-03-19,113.56193410688108
2019-03-20,118.00876839566064
2019-03-21,108.34214945279244
2019-03-22,118.01015132168145
2019-03-23,113.28682726839679
2019-03-24,102.79310804554395
2019-03-25,113.27114743649246
2019-03-26,108.79727585227897
2019-03-27,117.5743235293674
2019-03-28,114.33562120367927
2019-03-29,109.79968499767243
2019-03-30,113.48033167041348
2019-03-31,120.919395834817
2019-04-01,112.41705594717682
2019-04-02,114.15778721888658
2019-04-03,120.83256061403578
2019-04-04,118.6724785352234
2019-04-05,114.84259611625971
2019-04-06,115.07640954907912
2019-04-07,113.61831976178361
2019-04-08,111.16630016815311
2019-04-09,121.49822237600742
