ds,y
2019-01-01,106.33382126872372
2019-01-02,109.43510009865193
2019-01-03,109.94562375966943
2019-01-04,108.97946177746903
2019-01-05,107.59080317077324
2019-01-06,106.13428417805545
2019-01-07,107.88912309045979
2019-01-08,109.63670018275914
2019-01-09,113.01815732193343
2019-01-10,111.79331783759427
2019-01-11,111.31657728554906
2019-01-12,108.67381633024839
2019-01-13,106.3032255402674
2019-01-14,106.19189736020093
2019-01-15,112.40270464705398
2019-01-16,113.19842072844159
2019-01-17,114.16082984735867
2019-01-18,113.45250519543727
2019-01-19,113.32433077232919
2019-01-20,112.56680161780878
2019-01-21,113.58637525163002
2019-01-22,116.27860444282786
2019-01-23,122.05879445018664
2019-01-24,118.29541397841734
2019-01-25,117.02291935047825
2019-01-26,111.19553067585149
2019-01-27,110.99935196398843
2019-01-28,118.37791348952688
2019-01-29,121.57243709468243
2019-01-30,119.91323109282914
2019-01-31,119.79102838280217
2019-02-01,119.80724826823555
2019-02-02,113.511001064602
2019-02-03,114.99135259502579
2019-02-04,115.95667676072648
2019-02-05,121.81524845667231
2019-02-06,119.39339878603856
2019-02-07,122.43193796539995
2019-02-08,121.94117571885815
2019-02-09,120.6197159387536
2019-02-10,116.93793654250211
2019-02-11,117.2129834044361
2019-02-12,116.86026450657546
2019-02-13,124.68552169854676
2019-02-14,125.44047334725954
2019-02-15,121.45262227658915
2019-02-16,120.71035410551399
2019-02-17,116.78676016462072
2019-02-18,119.47614476031083
2019-02-19,123.20624255284108
2019-02-20,123.27881809079784
2019-02-21,124.86093968648528
2019-02-22,125.43505095653103
2019-02-23,122.57403980087608
2019-02-24,119.31007752888276
2019-02-25,123.72442317270024
2019-02-26,126.0890085593135
2019-02-27,126.86436614140152
2019-02-28,126.78745689151512
2019-03-01,125.74903553731713
2019-03-02,123.9738421072544
2019-03-03,119.08077029233004
2019-03-04,123.64380954853334
2019-03-05,122.42618732850976
2019-03-06,126.23479386043695
2019-03-07,126.28766170031268
2019-03-08,125.98174459305153
2019-03-09,126.0597073791951
2019-03-10,122.68134222387366
2019-03-11,122.10780682436699
2019-03-12,125.44655483587458
2019-03-13,126.49741425776448
2019-03-14,124.00244291660849
2019-03-15,122.40612179592219
2019-03-16,122.42594888117142
2019-03-17,125.37477776447639
2019-03-18,121.99858927411253
2019-03-19,125.54159764293712
2019-03-20,128.543109974922
2019-03-21,124.57563043912162
2019-03-22,127.75191501535188
2019-03-23,124.70710860416266
2019-03-24,122.77917931389867
2019-03-25,123.93857593713118
2019-03-26,120.6912175219821
2019-03-27,126.38118528334257
2019-03-28,123.86976583753143
2019-03-29,125.66365437737892
2019-03-30,122.5323921249309
2019-03-31,120.65816695617467
2019-04-01,122.77583113068879
2019-04-02,120.62678356265963
2019-04-03,125.63170938924131
2019-04-04,129.58518610289113
2019-04-05,126.16794663771901
2019-04-06,120.48343428838456
2019-04-07,121.35071709731245
2019-04-08,120.68567572331844
2019-04-09,123.64299246056889
2019-04-10,122.58402761582524
2019-04-11,125.73872793830147
2019-04-12,123.42530171964198
2019-04-13,119.09790351572605
2019-04-14,120.74958805317505
2019-04-15,122.19647268311893
2019-04-16,123.59645568207424
2019-04-17,118.90986332831207
2019-04-18,124.27679947853728
2019-04-19,122.7509560172061
2019-04-20,119.42248024996702
2019-04-21,117.88858374150654
2019-04-22,119.175842261502
2019-04-23,121.32595733723694
2019-04-24,120.66989240666355
2019-04-25,122.52378837571102
2019-04-26,120.15655385334837
2019-04-27,116.86714431625084
2019-04-28,117.17364919011344
2019-04-29,115.78888050228325
2019-04-30,115.45970466330152
2019-05-01,119.2348642523759
2019-05-02,117.3411677016517
2019-05-03,120.29310720911437
2019-05-04,115.80223969717746
2019-05-05,116.34847223267026
2019-05-06,111.3844000607891
2019-05-07,119.25301733405114
2019-05-08,118.98023193773263
2019-05-09,116.39526524494397
2019-05-10,120.18126807075747
2019-05-11,112.98468770151281
2019-05-12,110.58487223540347
2019-05-13,112.43258796133757
2019-05-14,115.03134851541985
2019-05-15,117.45401840314986
2019-05-16,120.11559199241489
2019-05-17,112.97882671890402
