ds,y
2019-01-01,107.0828255701335
2019-01-02,110.23111338538206
2019-01-03,110.0392780596712
2019-01-04,109.11365234392544
2019-01-05,108.33861238196367
2019-01-06,107.38596858215027
2019-01-07,107.97098302151196
2019-01-08,107.30439475215523
2019-01-09,111.08382527370124
2019-01-10,112.38909414706514
2019-01-11,113.18694102416099
2019-01-12,110.20643138994787
2019-01-13,108.47258068037777
2019-01-14,110.62905734155113
2019-01-15,112.85452183193237
2019-01-16,112.6696315389977
2019-01-17,116.36504512976661
2019-01-18,113.71771455402327
2019-01-19,112.97571636649985
2019-01-20,112.3860333360348
2019-01-21,110.79075556823089
2019-01-22,116.75717438435727
2019-01-23,115.27153156081002
2019-01-24,119.25532576789585
2019-01-25,117.85197233208594
2019-01-26,114.60878376852644
2019-01-27,115.93643825354022
2019-01-28,113.59961677686734
2019-01-29,114.58577678252124
2019-01-30,119.19133713230023
2019-01-31,118.33699652767505
2019-02-01,118.73401774494822
2019-02-02,117.42758345590605
2019-02-03,118.47919540026402
2019-02-04,116.25669147087417
2019-02-05,119.03996106983793
2019-02-06,122.1976626696799
2019-02-07,123.16448386163722
2019-02-08,120.51239586731147
2019-02-09,120.3234262810777
2019-02-10,115.96593063683484
2019-02-11,117.48772695163595
2019-02-12,163.3914788585268
2019-02-13,166.19188219337295
2019-02-14,168.4496517776459
2019-02-15,166.31792659780288
2019-02-16,165.93565347982616
2019-02-17,160.85936474566523
2019-02-18,162.8610172032976
2019-02-19,167.24202338079533
2019-02-20,167.86326035079475
2019-02-21,168.1248261572082
2019-02-22,164.2871904113129
2019-02-23,166.618864029975
2019-02-24,162.50319245661697
2019-02-25,165.68290829090768
2019-02-26,165.3205502109658
2019-02-27,168.239225436595
2019-02-28,172.31105403876222
2019-03-01,166.8098281884965
2019-03-02,164.91548117259322
2019-03-03,164.85684228020332
2019-03-04,162.72145144572198
2019-03-05,123.83405465208985
2019-03-06,125.93752781360281
2019-03-07,125.94685351002529
2019-03-08,123.74136982999555
2019-03-09,122.89578971430434
2019-03-10,120.62615009354752
2019-03-11,121.70334883963945
2019-03-12,122.90187438489585
2019-03-13,127.25147520612559
2019-03-14,126.10632614696028
