ds,y
2019-01-01,110.10548615192762
2019-01-02,104.11707116872559
2019-01-03,111.85515579935795
2019-01-04,109.38339302774841
2019-01-05,109.72538122011107
2019-01-06,107.17356274130879
2019-01-07,110.49069404395065
2019-01-08,109.77378243554796
2019-01-09,111.17484880195025
2019-01-10,113.89709686099215
2019-01-11,112.66428093135299
2019-01-12,109.52253060224778
2019-01-13,108.72174327904355
2019-01-14,111.21019545863699
2019-01-15,113.49783840487694
2019-01-16,113.77059770256332
2019-01-17,114.81944945754992
2019-01-18,111.36817552735546
2019-01-19,115.46885331948765
2019-01-20,111.2202325550421
2019-01-21,114.69351793933254
2019-01-22,115.41614184254443
2019-01-23,120.29324524644944
2019-01-24,120.40747851911522
2019-01-25,117.30160247509626
2019-01-26,117.42257118481295
2019-01-27,112.24704505784116
2019-01-28,116.78954783083508
2019-01-29,114.38788014369497
2019-01-30,119.73794560649989
2019-01-31,121.73779760705774
2019-02-01,119.24037186456607
2019-02-02,116.3468429166511
2019-02-03,114.52393267891647
2019-02-04,116.0631285606454
2019-02-05,120.65181242096286
2019-02-06,122.59293443532923
2019-02-07,121.36917913938088
2019-02-08,118.59199436255984
2019-02-09,119.92897515484962
2019-02-10,115.2025012386147
2019-02-11,117.47854810936818
2019-02-12,119.31153816853525
2019-02-13,123.99817365592055
2019-02-14,123.83184789310215
2019-02-15,123.07065929009262
2019-02-16,120.78052210937942
2019-02-17,118.00758158218218
2019-02-18,120.74220849354582
2019-02-19,124.37055634136178
2019-02-20,124.03808835084362
2019-02-21,125.83080251583408
2019-02-22,123.35105665420933
2019-02-23,123.30184413623853
2019-02-24,121.4851728688869
2019-02-25,122.4682609077355
2019-02-26,123.66449931394601
2019-02-27,127.9464611424054
2019-02-28,125.15236346533692
2019-03-01,123.96414699062544
2019-03-02,121.4685356471534
2019-03-03,122.26594963929325
2019-03-04,120.75051253913048
2019-03-05,122.75929425680978
2019-03-06,127.13138096616086
2019-03-07,128.43132034898252
2019-03-08,126.15111685558021
2019-03-09,118.50881044650978
2019-03-10,120.15428653158486
2019-03-11,120.48444421903201
2019-03-12,122.25553770040062
2019-03-13,125.60720236306354
2019-03-14,129.90365839413002
2019-03-15,124.96249412550986
2019-03-16,122.08240137024485
2019-03-17,123.17821294264455
2019-03-18,122.59387444177248
2019-03-19,124.63251225412792
2019-03-20,125.20425252798695
2019-03-21,126.8346282213559
2019-03-22,126.19932597324922
2019-03-23,120.01121387252938
2019-03-24,119.1329022852172
2019-03-25,124.15247120231909
2019-03-26,125.6453512317729
2019-03-27,125.24772566463565
2019-03-28,124.79295232840052
2019-03-29,124.78809540175341
2019-03-30,120.82707995458274
2019-03-31,120.84107154903312
2019-04-01,124.61781174019981
2019-04-02,123.89244317623097
2019-04-03,127.5010634658524
2019-04-04,125.51204092284219
2019-04-05,125.0488198276563
2019-04-06,124.4838208831983
2019-04-07,118.3743474435464
2019-04-08,120.40128457601044
2019-04-09,122.53738103578736
2019-04-10,125.08935317320783
2019-04-11,127.57907240592094
2019-04-12,124.5896031745691
2019-04-13,118.54165311668123
2019-04-14,119.10129507982687
2019-04-15,118.3463969886452
2019-04-16,120.07278064790957
2019-04-17,126.84108660101171
2019-04-18,121.8779215503597
2019-04-19,122.53185880789435
2019-04-20,118.53667313009244
2019-04-21,119.64996355760772
2019-04-22,119.05118050151218
2019-04-23,120.396484552518
2019-04-24,121.77496338642408
2019-04-25,124.08600988501445
2019-04-26,118.97485961638607
2019-04-27,116.90784710675196
2019-04-28,114.64203402502619
2019-04-29,119.03596734404066
2019-04-30,117.96206907662777
2019-05-01,118.3866083789212
2019-05-02,119.6502333464987
2019-05-03,122.9845089230918
2019-05-04,116.10346767886496
2019-05-05,116.09458658949968
2019-05-06,115.63469023806203
2019-05-07,116.48468572246398
2019-05-08,116.9857761048258
2019-05-09,117.77674657674919
2019-05-10,116.08477075780306
2019-05-11,110.45311814368071
2019-05-12,116.94662993231827
2019-05-13,114.28175562111448
2019-05-14,114.54154617432192
2019-05-15,115.6289497065957
2019-05-16,114.78775457004599
2019-05-17,116.06132478579683
2019-05-18,111.6260881514218
2019-05-19,111.06896051461999
2019-05-20,108.03823601525924
2019-05-21,112.65208754608591
2019-05-22,117.01807733854507
2019-05-23,113.25954266658589
2019-05-24,113.40823465275828
2019-05-25,109.5854836436735
2019-05-26,109.69577791883411
2019-05-27,109.75619954950106
2019-05-28,109.6406845181368
2019-05-29,110.17685663793578
2019-05-30,111.73413356627678
2019-05-31,109.59899129717547
2019-06-01,105.94037066367663
2019-06-02,106.04486337554094
2019-06-03,106.11571999013304
2019-06-04,105.45182776600443
2019-06-05,108.35480350185719
2019-06-06,113.61846644444422
2019-06-07,108.31298312621689
2019-06-08,104.54472326879005
2019-06-09,106.91750455325113
2019-06-10,101.9793376503463
2019-06-11,100.11902558116358
2019-06-12,102.6636072935824
2019-06-13,103.42582510411133
2019-06-14,104.71913294106714
2019-06-15,103.38801109431823
2019-06-16,96.30690284057286
2019-06-17,101.9990772295993
2019-06-18,99.58826384153339
2019-06-19,103.68741433259935
2019-06-20,104.14487379438572
2019-06-21,102.36118951799517
2019-06-22,99.0930205182163
2019-06-23,97.64252134765354
2019-06-24,95.52210994336205
2019-06-25,99.51368737833565
2019-06-26,102.28825981988469
2019-06-27,102.30905714183169
2019-06-28,103.45405364347755
2019-06-29,98.31617933424872
2019-06-30,95.9905770450448
2019-07-01,97.70171144517357
2019-07-02,96.87554720333783
2019-07-03,95.86669278715716
2019-07-04,94.37588579840649
2019-07-05,98.64487197382778
2019-07-06,94.91695310213859
2019-07-07,93.68757430936691
2019-07-08,91.81507586732388
2019-07-09,94.57548575375421
2019-07-10,98.80042628817672
2019-07-11,96.31175616357237
2019-07-12,92.15596778324966
2019-07-13,90.81499619324954
2019-07-14,92.21928056805325
2019-07-15,88.1664578954263
2019-07-16,87.26101681226118
2019-07-17,89.3832981360113
2019-07-18,91.17218348094801
2019-07-19,93.14107466423144
2019-07-20,89.45322878577903
2019-07-21,86.35692930324647
2019-07-22,85.64039002303952
2019-07-23,89.28810555523161
2019-07-24,90.8715395617198
2019-07-25,90.3775953007232
2019-07-26,89.28178942503233
2019-07-27,85.9514272312022
2019-07-28,88.68579770997093
2019-07-29,81.80800396194444
2019-07-30,87.72758076291157
2019-07-31,87.48824388597458
2019-08-01,90.63974844423996
2019-08-02,87.43455813590923
2019-08-03,86.0402975388722
2019-08-04,84.72754631424252
2019-08-05,84.41922831468561
2019-08-06,87.47841440171939
2019-08-07,85.15697242301039
2019-08-08,89.40281342007462
2019-08-09,85.84532218227722
2019-08-10,84.48598950364976
2019-08-11,84.9288250055883
2019-08-12,84.47909749081364
2019-08-13,87.70274758557589
2019-08-14,82.27243999757013
2019-08-15,84.77584746066658
2019-08-16,86.51293734402223
2019-08-17,80.61391166790541
2019-08-18,80.71074675601352
