ds,y
2020-01-01,10.243773663803545
2020-01-02,9.811747787460883
2020-01-03,11.860570885872566
2020-01-04,12.57580752999039
2020-01-05,10.748606325509112
2020-01-06,11.65633260586346
2020-01-07,13.075441871419287
2020-01-08,12.87057161222995
2020-01-09,13.130124760101385
2020-01-10,12.350734406826593
2020-01-11,13.501594591243574
2020-01-12,13.071668024775338
2020-01-13,12.056180314926388
2020-01-14,12.38200289480182
2020-01-15,11.27774254625491
2020-01-16,9.612566029693404
2020-01-17,9.991265554812715
2020-01-18,8.352683990109393
2020-01-19,9.29940448416839
2020-01-20,8.110624794778808
2020-01-21,7.654033897810468
2020-01-22,7.022086815591377
2020-01-23,8.434467384834395
2020-01-24,7.3528107282401285
2020-01-25,7.284168193384043
2020-01-26,7.62021694825609
2020-01-27,8.716412872010485
2020-01-28,9.06899949461383
2020-01-29,9.669976160049377
2020-01-30,10.300921729953016
2020-01-31,12.313318080696353
2020-02-01,10.91860305934557
2020-02-02,11.450415745970156
2020-02-03,11.772337574279103
2020-02-04,13.402218014492565
2020-02-05,14.201254045530014
2020-02-06,13.482011582761546
2020-02-07,13.051440504534781
2020-02-08,13.083980713551812
2020-02-09,14.153643779145206
2020-02-10,13.992679548316055
2020-02-11,13.483957891076324
2020-02-12,12.070947991046447
2020-02-13,12.26593898768076
2020-02-14,11.597083719765847
2020-02-15,11.074950877383193
2020-02-16,10.993407949905258
2020-02-17,9.898666509792324
2020-02-18,9.739775093580077
2020-02-19,8.804628779158913
2020-02-20,8.63321930759865
2020-02-21,8.67186103178535
2020-02-22,6.890709658010625
2020-02-23,7.820697340809317
2020-02-24,7.85053232768028
2020-02-25,7.990821510051989
2020-02-26,8.670451722586447
2020-02-27,10.572597292110073
2020-02-28,9.247125178217983
2020-02-29,11.330887611219882
2020-03-01,9.853704182707324
2020-03-02,11.57582704846463
2020-03-03,12.590412381311374
2020-03-04,13.492333621964814
2020-03-05,14.078415740266436
2020-03-06,14.532753999513226
2020-03-07,13.894189491086683
2020-03-08,13.953684251973137
2020-03-09,15.029946391110514
2020-03-10,14.080126088980139
2020-03-11,12.977527152682951
2020-03-12,12.742804705229368
2020-03-13,12.4677939280761
2020-03-14,13.077938524470385
2020-03-15,12.2176756613097
2020-03-16,12.052388283254185
2020-03-17,10.554462810477466
2020-03-18,10.446621823633942
2020-03-19,10.297116558296418
2020-03-20,9.103088291791591
2020-03-21,9.367343978692583
2020-03-22,8.237289698261183
2020-03-23,8.365991236643088
2020-03-24,8.371043998696482
2020-03-25,7.8701587346432715
2020-03-26,9.491501773275113
2020-03-27,9.115043651405598
2020-03-28,9.986639538104694
2020-03-29,10.92438739789728
2020-03-30,11.513489868370645
2020-03-31,12.33230808717819
2020-04-01,12.364946684845702
2020-04-02,12.721571279592034
2020-04-03,13.559581188152258
2020-04-04,12.75956692926572
2020-04-05,13.34038623341481
2020-04-06,13.715009859001897
2020-04-07,14.125768224023592
2020-04-08,15.26338506748353
2020-04-09,14.10878630459737
2020-04-10,14.295546168121762
2020-04-11,15.288817114660995
2020-04-12,13.518344580028238
2020-04-13,13.870222384001034
2020-04-14,11.956840928445327
2020-04-15,11.935649953705854
2020-04-16,10.73624728361821
2020-04-17,10.64856361005211
2020-04-18,11.068890753088453
2020-04-19,8.568709185013898
2020-04-20,9.949462703483322
2020-04-21,9.557018932980315
2020-04-22,8.781114349337697
