ds,y
2020-01-01,-1.024987857234019
2020-01-02,-0.8097978876946914
2020-01-03,0.3203526828107471
2020-01-04,0.6026833415695545
2020-01-05,0.715452279549256
2020-01-06,0.457948573286299
2020-01-07,0.979957168043438
2020-01-08,-0.8650415173709196
2020-01-09,0.7312174631260686
2020-01-10,2.4014909876905035
2020-01-11,1.3920591142829342
2020-01-12,2.5249149470079133
2020-01-13,3.52563534524134
2020-01-14,2.1964389342981443
2020-01-15,2.9973573201521777
2020-01-16,4.849411845049949
2020-01-17,3.854560000674534
2020-01-18,4.394207361592285
2020-01-19,4.840072837737827
2020-01-20,4.062211523805468
2020-01-21,8.199788275153402
2020-01-22,5.252754830190853
2020-01-23,5.836775103659817
2020-01-24,5.950936889567279
2020-01-25,3.996774901082609
2020-01-26,6.34469019361713
2020-01-27,5.651273605875598
2020-01-28,7.106947781681047
2020-01-29,7.502101858427252
2020-01-30,6.746388744369843
2020-01-31,6.66668489262777
2020-02-01,6.524362644137225
2020-02-02,7.059878397147223
2020-02-03,7.458962765768994
2020-02-04,8.158934059190045
2020-02-05,9.367434455429875
2020-02-06,8.195055377810148
2020-02-07,8.794388937186689
2020-02-08,10.370783383250933
2020-02-09,9.491045187387831
2020-02-10,11.52625488397714
2020-02-11,9.116865712608636
2020-02-12,10.526177837729573
2020-02-13,9.282666207184057
2020-02-14,11.014276414272688
2020-02-15,11.312601802940263
2020-02-16,10.687219402796817
2020-02-17,8.071743235356614
2020-02-18,10.744641604047008
2020-02-19,10.365266528443886
2020-02-20,10.584819755336571
2020-02-21,9.362533593491934
2020-02-22,11.169180001758622
2020-02-23,11.879904878899346
2020-02-24,12.326586207079488
2020-02-25,12.859760786537459
2020-02-26,13.791571381426488
2020-02-27,14.239883830197968
2020-02-28,13.711097865502033
2020-02-29,14.481104789259527
2020-03-01,13.924646355542043
2020-03-02,11.67335306037563
2020-03-03,11.034323333886594
2020-03-04,11.745590303276936
2020-03-05,13.36251470734148
2020-03-06,14.15223508654069
2020-03-07,12.140939153827041
2020-03-08,14.96870685161675
2020-03-09,14.796215192031154
2020-03-10,12.314663633902894
2020-03-11,13.43090601625267
2020-03-12,13.78850417704295
2020-03-13,14.785597765413158
2020-03-14,14.454459272952002
2020-03-15,14.628566928652464
2020-03-16,13.69987007194841
2020-03-17,13.08627404932429
2020-03-18,14.853380259914026
2020-03-19,13.788185183065824
2020-03-20,14.231066876138415
2020-03-21,14.484433298651824
2020-03-22,14.254800112823608
2020-03-23,15.450625185564368
2020-03-24,14.976039843252568
2020-03-25,14.574982419818745
2020-03-26,15.592311770774314
2020-03-27,16.097435079315147
2020-03-28,16.477059188502235
2020-03-29,15.068224083562885
2020-03-30,15.058713521989459
2020-03-31,17.56417796655039
2020-04-01,15.536987303000512
2020-04-02,15.86630684138778
2020-04-03,16.63708172988043
2020-04-04,17.25348955683603
2020-04-05,14.233137384957235
2020-04-06,16.70878009320138
2020-04-07,15.493714730255181
2020-04-08,16.29621568980564
2020-04-09,16.090932077319664
2020-04-10,15.205942479220052
2020-04-11,15.422817192006365
2020-04-12,15.912974331236873
2020-04-13,15.65222794066992
2020-04-14,15.885363039405707
2020-04-15,15.346558167945638
2020-04-16,16.247163929226016
2020-04-17,17.749855794838123
2020-04-18,15.007145812822166
2020-04-19,15.608639047708628
2020-04-20,15.354311401587069
2020-04-21,17.6446792083743
2020-04-22,16.173837651656488
2020-04-23,16.29763511494398
2020-04-24,14.597690566793972
2020-04-25,16.27394646285727
2020-04-26,16.410667999878896
2020-04-27,14.871428087303658
