ds,y
2020-01-01,0.23203331245382564
2020-01-02,-0.7298735563559486
2020-01-03,0.09334827579534379
2020-01-04,-0.9097481616987164
2020-01-05,-1.4043215652287568
2020-01-06,2.5009344825608024
2020-01-07,3.6792105471599923
2020-01-08,0.8788796044141586
2020-01-09,0.5286701008609399
2020-01-10,-0.16230788712689703
2020-01-11,1.0774046992543722
2020-01-12,0.5044818157613926
2020-01-13,0.296571776864633
2020-01-14,-1.020302910608657
2020-01-15,8.850425000298614
2020-01-16,10.197139634965062
2020-01-17,9.765188529761046
2020-01-18,10.704439559682587
2020-01-19,9.429116131936729
2020-01-20,8.001216220907267
2020-01-21,10.278112924835215
2020-01-22,11.091622096869271
2020-01-23,9.302326330860645
2020-01-24,9.426196807501144
2020-01-25,12.331095513901342
2020-01-26,7.002833280989634
2020-01-27,9.602112320961192
2020-01-28,8.906729070438915
2020-01-29,2.3267619366697003
2020-01-30,-1.2474646234311406
2020-01-31,4.402257999791034
2020-02-01,4.367051721369084
2020-02-02,-2.3855774343439493
2020-02-03,-1.6476013802514098
2020-02-04,-1.5959820399841673
2020-02-05,2.8510519085011112
2020-02-06,3.181377125685858
2020-02-07,3.9225478476449136
2020-02-08,0.4567735380850997
2020-02-09,0.06176855050820329
2020-02-10,-0.0009016977539842985
2020-02-11,0.7022875489279689
2020-02-12,9.890897300341921
2020-02-13,11.226058800229275
2020-02-14,9.055382314780859
2020-02-15,6.846761658456787
2020-02-16,11.841544303172492
2020-02-17,12.132092096763358
2020-02-18,12.665784847549187
2020-02-19,10.968857070212655
2020-02-20,11.621526099897899
2020-02-21,9.862859526357353
2020-02-22,10.383890312774739
2020-02-23,12.422267670679089
2020-02-24,9.461599692019707
2020-02-25,9.990378977290314
2020-02-26,2.6978461655400108
2020-02-27,1.57503693694871
2020-02-28,-2.1872794377252225
2020-02-29,1.5142737188081652
2020-03-01,1.0133976293835647
2020-03-02,-1.1499916510670052
2020-03-03,-0.21090001786917642
2020-03-04,0.794761878941401
2020-03-05,-0.43643958109470504
2020-03-06,0.8327929896347857
2020-03-07,1.7952107326170887
2020-03-08,-0.9657392819865036
2020-03-09,-0.40072963717914095
2020-03-10,1.4435010674061575
2020-03-11,8.930284541753297
2020-03-12,13.273058289392372
2020-03-13,10.542949188413367
2020-03-14,10.788953275759138
2020-03-15,13.031551075499697
2020-03-16,9.76987003239345
2020-03-17,9.135544640154315
2020-03-18,10.097657905345823
2020-03-19,8.759566355939569
2020-03-20,8.978964996935986
2020-03-21,9.162932116994652
2020-03-22,9.894360374121836
2020-03-23,11.084429460889261
2020-03-24,10.605713343746926
2020-03-25,-1.027134706331757
2020-03-26,-2.357030223628883
2020-03-27,1.0333907247178815
2020-03-28,-0.4640226014003292
2020-03-29,1.772789286690561
2020-03-30,-0.34226208609764064
2020-03-31,0.5616914323715818
2020-04-01,-0.8732984398733918
2020-04-02,2.7149927645169543
2020-04-03,-1.8655495763322105
2020-04-04,-0.19958148816513735
2020-04-05,-1.1819748062116184
2020-04-06,0.21840333009895632
2020-04-07,-0.13383713442747358
2020-04-08,6.6507570785320045
2020-04-09,9.923618808640398
2020-04-10,13.059889283429106
2020-04-11,9.763601446165405
2020-04-12,11.780338038141794
2020-04-13,7.509285264167264
2020-04-14,12.866326109954642
2020-04-15,8.373000378922738
2020-04-16,8.845912402241348
2020-04-17,12.018810558875357
2020-04-18,9.890555616118007
2020-04-19,11.6070445755364
2020-04-20,8.98567110369281
2020-04-21,5.669874728334539
2020-04-22,-0.32038445647205704
2020-04-23,2.8486459127902344
2020-04-24,-0.6585171592903709
2020-04-25,0.04225047909270979
2020-04-26,-1.9017552852597392
2020-04-27,2.2492478088037884
2020-04-28,-2.5748460360996797
2020-04-29,0.1054172068816211
2020-04-30,0.26194539267016453
2020-05-01,-1.1518682421558242
2020-05-02,1.5284038088525844
2020-05-03,2.382374084730934
2020-05-04,-4.292603354259066
