ds,y
2020-01-01,-0.4047379461751639
2020-01-02,3.6485035345981824
2020-01-03,-6.71458221900821
2020-01-04,-10.562462786811707
2020-01-05,-15.00208348279309
2020-01-06,-17.68258822730282
2020-01-07,-16.710164508023713
2020-01-08,-12.488201364565237
2020-01-09,-9.135570091522027
2020-01-10,-9.302196301824948
2020-01-11,-12.204422547149886
2020-01-12,-15.25820944438441
2020-01-13,-17.681366698584
2020-01-14,-17.50382738352347
2020-01-15,-22.898321339207865
2020-01-16,-10.292361509352283
2020-01-17,-8.949421964387012
2020-01-18,-11.107179745437351
2020-01-19,-17.160128583243125
2020-01-20,-18.50752083374691
2020-01-21,-18.20870693164515
2020-01-22,-13.651851666980026
2020-01-23,-11.268902690543337
2020-01-24,-9.157738988213477
2020-01-25,-12.434119010077513
2020-01-26,-17.398808771736885
2020-01-27,-20.25549498946548
2020-01-28,-19.24523076599612
2020-01-29,-15.865342508242925
2020-01-30,-12.036830530808118
2020-01-31,-9.573855190676998
2020-02-01,-14.085821619746145
2020-02-02,-17.145812882723888
2020-02-03,-20.710774921968564
2020-02-04,-20.006465225221643
2020-02-05,-16.547315098530227
2020-02-06,-12.085779263761594
2020-02-07,-12.283721672571538
2020-02-08,-13.826829553038326
2020-02-09,-18.718082280684232
2020-02-10,-22.267993150708612
2020-02-11,-21.00452666528663
2020-02-12,-16.660464382114018
2020-02-13,-12.265453127370677
2020-02-14,0.25776339855479957
2020-02-15,-3.0242416305937034
2020-02-16,-18.34935219612806
2020-02-17,-21.759443774245053
2020-02-18,-21.250798932569857
2020-02-19,-17.92364264519266
2020-02-20,-22.452981664234134
2020-02-21,-12.21285288262684
2020-02-22,-15.479436825293032
2020-02-23,-19.23156624168113
2020-02-24,-22.495528761041005
2020-02-25,-21.53731060854288
2020-02-26,-18.158277717515727
2020-02-27,-13.88751876069677
2020-02-28,-13.076385599755554
2020-02-29,-15.572659369506631
2020-03-01,-13.680878000591498
2020-03-02,-17.34358318131663
2020-03-03,-16.099062368723366
2020-03-04,-11.9317187856809
2020-03-05,-8.233407426542774
2020-03-06,-7.328552531079655
2020-03-07,-9.893963665528062
2020-03-08,-14.917861430952186
2020-03-09,-17.25390757569104
2020-03-10,-15.856273886254735
2020-03-11,-11.648654310902138
2020-03-12,-7.511383240100216
2020-03-13,-6.87404856266522
2020-03-14,-10.259372490814018
2020-03-15,-14.090957430224927
2020-03-16,-15.648901934953516
2020-03-17,-16.342932400015545
2020-03-18,-11.91378081964906
2020-03-19,-7.750839967409967
2020-03-20,-7.348983076028009
2020-03-21,-9.024348021251608
2020-03-22,-7.977778000627712
2020-03-23,-10.669770318857989
2020-03-24,-9.553016030788566
2020-03-25,-5.9913744924023415
2020-03-26,-1.4255965500342827
2020-03-27,-1.1728859446273017
2020-03-28,-3.999863153680222
2020-03-29,-7.8231183931390795
2020-03-30,-9.30273401834334
2020-03-31,-10.266455531309216
2020-04-01,-12.068917265545704
2020-04-02,-9.240763998463168
2020-04-03,-6.986092905941936
2020-04-04,-9.918732499112684
2020-04-05,-14.508423970962925
2020-04-06,-16.98501955503027
2020-04-07,-15.399876969956635
2020-04-08,-11.605465593989907
2020-04-09,-8.587254454003107
2020-04-10,-6.118620737359112
2020-04-11,-8.896360679703422
2020-04-12,-13.499035715372809
2020-04-13,-15.774434930255678
2020-04-14,-14.983470899179311
2020-04-15,-11.217063964384025
2020-04-16,-7.421493873143516
2020-04-17,-6.2515570162838445
2020-04-18,-9.31442274376813
2020-04-19,-13.040378009127151
2020-04-20,-15.453586327997897
2020-04-21,-14.610924282332029
2020-04-22,-11.264302602103697
2020-04-23,-6.871121016382187
2020-04-24,-6.212703728662526
2020-04-25,-9.210507416181319
2020-04-26,-12.983267577125442
2020-04-27,-15.622895151823162
2020-04-28,-15.132844252738991
2020-04-29,-11.2012012619325
2020-04-30,-6.737189090460517
2020-05-01,-5.88391538320419
2020-05-02,-8.93752691986119
